Delta Power,Theta Power,Alpha Power,Beta Power,Gamma Power,Spectral Entropy,Mean Coherence,BOLD Mean,BOLD Variance,ALFF Mean,ALFF Variance,Task
-0.20788522563965886,0.24490172585231582,0.2518638565280333,-0.11005334111469314,-0.11257951594102684,-0.07396780012952159,-0.5203332671444385,-0.46270050939003055,-0.7863757602622188,-0.5903112960985389,-0.5778891002566308,0
-0.20122188977159064,0.029999780941847833,0.061066310157501046,-0.2637423189352508,-0.2087105680485286,-0.07396780012952159,-0.7257526881114167,-0.4265800390942909,-0.8013981538321788,-0.321151260830466,-0.40305547702245165,0
-0.12031655263918413,0.7668927780525483,0.7851350332159968,0.3795317554502555,0.5587029172540144,-0.8726881241567429,-0.1074257884665592,1.0656082752613465,0.8356162040714673,1.8490279276881565,1.0056906072269072,1
0.29550496874835824,1.281516164303232,1.1815268036628508,0.7004063686693285,0.8367152244250218,-0.7877804593365376,-0.10637505505631152,0.9661092315303612,0.7687326769715465,0.8242155581703432,0.43374501611086314,1
0.20662486123683813,1.4905325066815738,1.4390705402734472,0.9204547551878363,1.1491672750335418,0.09046906327285292,0.11229596578960072,-1.2543741694137447,-1.3546085138321222,0.14766660025852518,-0.15056302906649735,1
-0.0303406252884439,0.5131223997890312,0.6273774699791927,0.242735078823453,0.42502650893311544,-0.07396780012952159,-0.14163022755618968,-1.1625322861714844,-1.3580008695313834,-0.3243189893058266,-0.3777255875545094,0
0.10938532110547708,1.1810815668293602,1.1749340723914354,0.7251769167701839,0.9725879189552799,-0.037454490288058986,0.11565198776715642,-1.2316486609149297,-1.355148344563159,0.11034195128069618,-0.1865162642212369,1
0.31592921171752153,1.530121178096085,1.5550240544913825,1.0692180088717693,1.3200876332901437,0.05607833675399976,0.04849556886804214,-1.2539355038508706,-1.3593430042561834,1.1423017244444738,0.6924111677189054,1
0.0438569503990609,0.7344242644912183,0.803983793997702,0.3926103460374601,0.61479542155949,-0.13385398677556334,0.23880982625312439,-1.247817710332324,-1.3917986359634673,-0.09131076314341138,-0.2197855709614862,0
-0.024444572174877936,0.9185236978703191,0.9362250183285729,0.5104783253694496,0.7393811015043175,-0.12487600748904427,0.1852011344233751,-1.2180321718701759,-1.3799297755379067,-0.24332955046466231,-0.37908082621711187,1
0.4732401746555452,1.8068731943190228,1.6944021481158225,1.1934911705940505,1.4593706010266434,-0.027885627513143846,0.7694221127504854,-1.2988179206124812,-1.3714682330294277,1.2023408181999937,0.5165749330247362,1
0.2096609642730378,-0.03141297547434735,-0.8995756461005403,-0.8082806305263979,-0.8603148076068248,0.6737326958559609,-1.1558418989009884,2.221955093830238,1.5857857102810708,1.184314618442197,0.944667028894235,1
-0.20573151975524734,-0.37791031383847934,-0.8126042374785102,-0.48591763692708534,-0.46763624220494265,-0.1742580002377596,-1.3107440685770833,2.350129905427136,1.5943596642158457,0.05922075574764322,-0.22414373782930533,1
0.016968337585674047,-0.2766566433141479,-0.9195934594993942,-0.7665201467638798,-0.7581363860779834,0.2030392133327494,-1.127381024711401,2.2884957686660714,1.5757948939027753,0.9835912256332465,0.6339305328852392,1
-0.19661770613069,-0.27116601500065796,-0.7463525300631312,-0.4057514146399557,-0.38297360386552487,-0.181343130111385,-1.0678060488034002,2.3586431819582505,1.5853983534089233,-0.26893515023320974,-0.38992736351690666,1
-0.2604917690546871,-0.30062664278465734,-0.5973388109795865,-0.1088240926248107,-0.06375969550551606,-0.2273650501930826,-1.2290002243439242,2.310293824426729,1.6212117940967878,-0.03261801892558989,-0.221058172493099,0
-0.28655872060969834,-0.426503186777077,-0.7165628564076034,-0.2937900071882966,-0.25224166698911177,-0.25141470739338345,-1.1817385697514209,2.3700196821543185,1.6130555770854362,0.24103928805813984,-0.0890210649017182,0
-0.29396601984180515,-0.5061862824609609,-0.8953481825294908,-0.6381449825429377,-0.6463157945181736,-0.1922426164297638,-1.1296707127601984,2.331683274997633,1.5836851422104314,-0.10389834450864702,-0.331016300309883,1
-0.6621839383514057,-1.0132162647086558,-0.7055874068217646,-0.21988278408879072,-0.23147412469401427,-0.8271388822413773,-1.4271827761143883,0.1488381428951928,0.8754058114868973,-0.16761942608643654,-0.24551703072088785,0
-0.5888511562765377,-1.049041034920929,-0.7807055130076486,-0.3632800537313029,-0.3936019454914218,-0.7494481506390975,-1.003725205858624,0.2016574529110941,0.9485812856883673,-0.1352879930234331,-0.3062441796124573,0
-0.035744304597173225,1.2996774860030846,1.5197873442853571,1.1785516786938361,0.8249100043139147,-0.5221252899200544,0.33362520443616145,1.0974364214515222,1.6012890798933024,0.2068981819269793,-0.032696643506360826,1
0.1900226287591582,2.432582208065997,2.886774738455032,2.533355624623226,1.9584261220704615,-0.6887488587896314,-0.5568300953809803,1.0831387821239766,1.5606977364394177,0.08548954739999005,0.08251716661972848,1
0.0024115652492547723,0.9663821100693563,1.0272261595977945,0.7036346582437809,0.41019895020213076,-0.41139297498749144,-0.11811384702786884,1.0244598931809414,1.5699510552933011,-0.31983742595453024,0.06296592556898985,0
-0.11755918666445082,0.6595160802920452,0.7415437751928299,0.47936460904100514,0.2019281489748713,2.483637479365442,-0.19859592562076966,1.001477319164205,1.569917829715376,-0.7434017252682443,-0.35783863215044764,0
0.03649666196189574,1.7066460267354713,2.0422556918285495,1.7061805455724932,1.286545055033392,-0.6496230902743113,-0.6187992473199181,1.1245659142306488,1.6224970828569176,-0.363141713065252,-0.3104799992902731,1
-0.040167720696089454,1.5114244125976015,1.8105832426400108,1.4737943921210854,1.1007874535353863,-0.627077542858832,-0.5567122026579379,1.1044018352471279,1.6116588157181224,0.07522418224531272,-0.15217269625602234,1
0.11425457293880525,2.2096993043301985,2.5728679603297526,2.2438545595251305,1.7127660812633694,-0.7008460386234018,-0.4814774988903268,1.0856044190467309,1.596785873714822,-0.004813576248043361,-0.10237418709072499,1
-0.13408453529476508,1.1826234865129195,1.463186173590435,1.1328674524530524,0.7908665787315946,-0.5535613177226476,0.2591474929103336,1.0898865671890063,1.6367456361022505,-0.14153500097416283,-0.13733043500816944,1
0.05238104791136337,1.8444141128642353,2.1396567821804853,1.7963363276171784,1.3315339296415434,-0.6484763428305595,-0.5823640883374734,1.0750057347419724,1.59491229229034,-0.29057287914644625,-0.34195857471481333,1
-0.12739959727114475,1.0233175648970643,1.2619852926977575,0.9462004278788101,0.6336476495736004,-0.5404641844535348,-0.3783257199031295,1.0514455968891006,1.6215995099168201,-0.3583244538445411,-0.3493447263550925,1
-0.32663524888948986,-0.9860425038318685,-1.0252160277030071,-0.760545658582883,-0.9935576550306663,1.2954427501747137,-0.24333043873632113,-0.2315572519914591,-0.7930887600625469,-0.6519251868049644,-0.4772363938733293,1
-0.09079308350417915,-0.7878126826879946,-0.9605139194507264,-0.7296653773236401,-1.0034654433431154,0.1644191136482622,-0.15636355920580597,-0.38800006970288603,-0.8705584901473682,0.3725971701988382,0.14556186518007183,1
-0.21527621960206908,-1.0175123874279726,-1.016706586479264,-0.731589822204761,-0.9869924618389058,0.6220497671262436,-0.2635544214730513,-0.21465222275335608,-0.7451700047016703,-1.274839116059924,-0.793387487893434,1
-0.11261811763858696,-0.8116616093510057,-0.9641682593754525,-0.6955413641382251,-0.9644867533246824,-0.2071816292654929,0.4336551459924538,-0.3555322489627802,-0.8484797127982476,-0.19788746016300868,-0.2721647161494426,0
-0.26040446101676534,-0.9782190944682049,-1.0146810298317475,-0.7493313542327595,-0.9949366705077587,-0.3736801454883175,1.2873716095785785,0.33300834561360415,-0.18686756051482065,-0.5522603018304891,-0.4989976032039981,0
-0.08017247712700919,-0.8522190090639368,-1.0347644017424111,-0.8809646200923601,-0.9941280882421567,0.7859326170491134,-0.12993879454875001,-0.27960769521291007,-0.8627236320353493,-0.4329748254760422,-0.4270362049239329,1
-0.20976640804951607,-0.9427815582791165,-1.042496375616462,-0.8451019244649964,-1.0061744787370963,2.0759606978337657,-0.13647317511090773,-0.2372426990562245,-0.8203127986868768,-0.8259463511344736,-0.6064153392963447,1
-0.29044009242972324,-0.9280926415927586,-1.0373015041428573,-0.822393680261023,-1.0071731441372462,-0.07396780012952159,-0.10599722893652679,-0.26554167322606115,-0.8612808977551368,-0.6508441507125141,-0.5399937978845879,1
-0.2198667197635451,-0.8464927946705267,-1.0293303413819639,-0.786161480916369,-1.0013701450898824,-0.07396780012952159,-0.09066015038265451,-0.2230243194022399,-0.8180811423923876,-0.5050603332822565,-0.458464257151313,1
-0.2937224629803184,-0.9683718880194824,-1.0109078969938543,-0.7152009543823984,-0.9805393560512188,0.29637646598736855,-0.23749710199909416,-0.2568299437841766,-0.7580838242170796,-1.0366934421605896,-0.7012049693301879,1
-0.45680704881366957,-1.0184550868036764,-1.0502687466881369,-0.9376589448049517,-0.9274882274525136,0.5225762037496902,-0.05789758213401077,-0.505078927093997,-1.390767672485241,-0.9865188870287763,-0.6879934616786889,1
-0.406361619532778,-0.9546085005946585,-1.0261778640863954,-0.9487764514302537,-0.9413767105196696,0.5630654585013107,0.11093141220150808,-0.49808119866762396,-1.4029974394037326,-0.3570791665528723,-0.38794684741538027,1
-0.43565934826728153,-1.046015058729961,-1.064733982178999,-0.9205766175253547,-0.928029264454395,0.5244278773083477,0.18268045580553746,-0.4926199128464364,-1.3722931095149336,-0.9434445662375922,-0.6490106251328326,0
-0.4388529351813098,-0.9578397355817011,-1.051710515692911,-0.9339027012057497,-0.9442721458447602,0.5567499617857505,-0.07978819307097462,-0.5246803811508598,-1.3899728979809487,-0.8440122525430348,-0.6122740443857535,1
-0.33163568461206994,-0.8196193036816916,-1.0127263983856152,-0.9501713017289586,-0.9370243295054247,0.592722245641905,0.6473471980550863,-0.472516148612696,-1.4107513671220144,-0.3360088217116785,-0.47150820840903446,1
-0.47005672034687573,-1.028735168533362,-1.0435714028514547,-0.9443442416049093,-0.9404711734074025,0.5350752000616691,-0.005820783069848946,-0.5037632815199966,-1.389769958447426,-0.967142326767473,-0.6707447690450702,1
0.02387251295062826,-0.4486244533480751,-0.9574723814542573,-0.9495385454839543,-0.9386975442826732,0.8633559406115553,0.07122587230274734,-0.4907422777869185,-1.433367950245122,1.2961572058334714,0.7917986233910738,1
-0.15674335758210867,-0.13103092175812764,0.15093925689941903,-0.06535944871194739,0.2224550278110162,-0.3044659908931052,-0.29766407870704975,-0.6110492846103683,-0.6261849470969596,-0.9440752804242822,-0.5493042717715085,0
0.16963854322641386,1.4884790270664108,1.9019393571310028,1.5854789966615133,1.9985398374896304,-0.6318331445549885,0.16225459903944603,-0.6267602636572847,-0.6565996105145622,-0.6023843391938708,-0.5576195844038366,1
-0.09988451863357165,0.4067466386359688,0.7192405068943942,0.4475594384022354,0.8035698285188236,-0.4129227920399438,-0.3297955836977414,-0.5524392895085548,-0.5733195239048696,-0.9909704036543107,-0.6742611312388127,1
-0.16059045680356623,-0.00689182881223843,0.2173429345354036,0.008254108065399142,0.2396073038525581,-0.2838447032678498,-0.19120983473729475,-0.5815318743210681,-0.5974202001116494,-1.1059940881685002,-0.7236785031893346,1
-0.2624928411295269,-0.374987697881894,-0.1176124252558761,-0.291785821649713,-0.09672148956946586,3.1296816294778336,-0.1907534664914982,-0.6264428461790649,-0.6009174741132582,-0.8918850706596355,-0.4590675191799023,0
-0.009119212043041627,0.9287701782178853,1.2914769538827313,1.0044174601341964,1.3992645829869241,-0.538230884074156,-0.23829238768973204,-0.5726353689006967,-0.5985613055687955,-1.042287342234645,-0.6847320155017852,1
0.11565622877035091,1.2207551938960821,1.614006560856765,1.314344538575475,1.716664677472036,-0.5847293277071279,-0.2826033762013069,-0.5762754269898149,-0.6044614015667324,-1.0139775103180029,-0.6906593316797186,1
-0.021586839993631493,0.6817727224078347,1.0275175044200877,0.7361779884077908,1.1191806317435509,-0.45863982562416944,-0.31474924940349835,-0.5640734833487937,-0.5877087811284929,-1.0246540520872423,-0.6830816031898761,1
0.19846793628731535,0.6670040276833308,1.0219288891251281,1.2739815121289877,1.2758931608858115,1.5419824667072888,0.4738582321138377,-1.5091615189066339,-0.40522873998407793,0.009999871573131746,-0.033079774296668814,1
0.0716985837235982,0.18463893764919803,0.5321839272890609,1.2826022781607975,2.1872794522839953,0.09174533771781028,0.6172795623351731,-1.4357129946270994,-0.4073294853717356,-0.42993307321347823,-0.3110274725588373,1
0.19485759009669462,0.3140424974643259,0.680079120677774,1.4180837678348253,2.1892912536418,0.4800862783960705,0.5585039230093648,-1.4537632293689908,-0.3990936502968857,-0.7963299301897988,-0.4686879603601237,1
-0.2521790184167375,-0.3646674587691882,-0.05297081338929944,0.49215166129256604,1.4068196623932165,-0.21913910037870063,0.9749653265605808,-1.4179859017403287,-0.372223967393185,-1.2129035579921232,-0.7517893407531027,0
-0.12241307206213993,0.2910060899797864,0.84349197915409,1.328963097688931,1.3667964288562917,0.8056251178393745,0.5198280657837651,-1.509049328879563,-0.37977879151462923,-0.9636610866339228,-0.5952860982035116,1
-0.30894837314734475,-0.2823171225268953,0.2346473962929553,0.9339211361384373,1.9735777137609078,-0.3630348655313217,0.6980121197058511,-1.4233772973053367,-0.39722782406868656,-1.2524286728511662,-0.74376207522898,1
-0.05409117070316203,-0.5094440450148608,-0.40997093845535365,-0.12959156113351436,0.35625219338893577,3.1811187231587326,0.8440318067339118,-1.4572821694512454,-0.39306112509012925,-1.3221206547321287,-0.7775166878882916,0
-0.24966009248203505,-0.36235704856950146,-0.02755341896741267,0.5326856753261016,1.4085186653546151,-0.23177446760975828,1.0435428870201287,-1.4152602797052336,-0.38414952382780015,-1.38137174823636,-0.7976151241835255,1
0.23384667319209423,-0.5650824428184135,-0.832204351875889,-0.9454032087836138,-0.8666618594439851,0.8657550619028802,-0.15379892513078508,1.1509324209407044,0.5730445273917592,3.5547329498212648,3.048702934181936,1
-0.3097906584889994,-0.8506652746478662,-0.9185717041794318,-0.9494997146210398,-0.86036558661641,0.6169740466881165,-0.034710722092655806,1.2231824173634944,0.6660629098010157,-0.8083172910531217,-0.565456793014882,1
-0.28286187513201644,-0.8607898136256729,-0.9436485734987398,-0.9417403278916452,-0.8463757420710611,0.5756100767413843,-0.1687055790366818,1.2419109921990408,0.6635737093663349,1.4284042948121585,1.7922289660457258,1
-0.20802518143154364,-0.7580109133889409,-0.9405643823815638,-0.9013455059793263,-0.8201715597159485,0.5828722252526541,-0.27633751458612266,1.1992218320111503,0.5994847982438283,0.4685026167619544,0.43021744983236215,1
-0.23090597081283593,-0.8962121083535523,-0.9618387702915817,-0.7905261493660968,-0.6867670931161394,0.62197972293822,-0.24841748372556482,1.1388473040116145,0.5649214114807337,0.8078076060828722,0.7229569239794246,0
-0.22518403120191027,-0.8282617166597581,-0.9282549384720151,-0.914999215302782,-0.8146401226660385,0.6216146560254894,0.2278091946203163,1.1960396941782894,0.6194929821490542,2.5500600938057767,2.3500677918855146,1
-0.20115279126452784,-0.8760289978006662,-0.9630756818642191,-0.8796670670750694,-0.7953062679349794,0.5987096021527758,-0.2901829862265505,1.1925657584672458,0.616867054363636,0.9011446207236813,0.655143300770386,0
0.08937730166213632,-0.6039956406941137,-0.818174332778678,-0.9358198970950122,-0.8829180005042767,0.7356256238133063,-0.33082709470912697,1.158191706226217,0.6139771949216557,2.1376462024884115,2.7146411407215036,1
1.354189752913137,0.015119865124984031,-0.584920579702359,-0.8730531407607737,-0.8130963274766047,1.2158193657073282,-0.10916937709059837,1.1621682612476634,0.639705219907346,4.308727417261755,5.383800193221726,1
